ID,Movie name,Movie languages,Movie countries,Movie genres,Movie release year,averageRating,numVotes,winner,nominated,Movie release era
27731270,The Amorous Prawn,English Language,United Kingdom,['Comedy'],1962.0,5.6,184,0,0,193.0
23176853,Adventure in Manhattan,French Language,United States of America,"['Thriller', 'Crime Thriller', 'Drama', 'Comedy']",1936.0,6.5,770,0,0,
7504323,More Pep,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy', 'Animation']",1936.0,6.2,165,0,0,200.0
24304179,Mix Me a Person,English Language,United Kingdom,"['Crime Fiction', 'Mystery', 'Melodrama', 'Drama']",1962.0,6.2,207,1,1,196.0
14821087,The Prince of Avenue A,Silent film,United States of America,"['Silent film', 'Drama', 'Indie', 'Black-and-white']",1920.0,3.3,51,0,0,201.0
20533089,Goa,Tamil Language,India,"['Romantic comedy', 'Comedy']",2009.0,6.6,1886,0,0,
36038941,Hollywood Chaos,English Language,United States of America,"['Comedy film', 'Action', 'Drama', 'Adventure']",1989.0,3.7,11,0,0,191.0
18757474,Pasukob,Tagalog language,Philippines,"['Comedy', 'World cinema', 'Filipino Movies']",2007.0,5.5,36,0,0,200.0
13185007,Do You Love Your Wife?,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1919.0,5.0,102,0,0,
31156803,War and Love,Malayalam Language,India,"['Thriller', 'Romance Film', 'Action']",2003.0,6.8,87,0,0,195.0
13522766,The Freeze-Out,Silent film,United States of America,"['Silent film', 'Western', 'Black-and-white', 'Indie']",1921.0,3.8,51,0,0,199.0
492200,S.O.B.,English Language,United States of America,"['Black comedy', 'Sex comedy', 'Satire', 'Tragicomedy', 'Comedy']",1981.0,6.4,6153,3,4,194.0
7938436,Swiss Miss,English Language,United States of America,"['Short Film', 'Romance Film', 'Comedy', 'Black-and-white']",1938.0,6.6,2193,0,0,201.0
4257310,Dear Brigitte,English Language,United States of America,"['Family Film', 'Comedy', 'Domestic Comedy']",1965.0,6.2,1533,1,2,191.0
8075358,On Ice,English Language,United States of America,"['Short Film', 'Animated cartoon', 'Comedy', ""Children's/Family""]",1935.0,7.3,1597,0,0,195.0
28271211,Last Plane Out,English Language,United States of America,"['Thriller', 'War film']",1983.0,4.4,179,0,0,200.0
34194778,The Girl from Mexico,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Musical', 'Comedy']",1939.0,6.5,330,0,0,200.0
8974884,The She Beast,English Language,Italy,"['Horror', 'B-movie', 'Supernatural']",1966.0,4.6,1285,0,0,194.0
3103765,Matango,Japanese Language,Japan,"['Science Fiction', 'Horror', 'World cinema', 'Surrealism', 'Creature Film', 'Fantasy', 'Japanese Movies']",1963.0,6.4,3204,0,0,199.0
28344566,How Sleep the Brave,English Language,United Kingdom,"['Action', 'Drama', 'War film']",1984.0,5.8,149,0,0,195.0
22997248,Paarai,Tamil Language,India,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2001.0,5.0,22,0,0,197.0
930561,Remo Williams: The Adventure Begins,English Language,United States of America,"['Crime Fiction', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Martial Arts Film', 'Comedy', 'Action', 'Spy']",1985.0,6.4,12772,1,1,199.0
9084375,She Couldn't Take It,English Language,United States of America,['Comedy'],1935.0,6.5,162,0,0,
12506756,America 3000,English Language,United States of America,"['Satire', 'Parody', 'Science Fiction', 'Action', 'Adventure']",,4.2,1441,0,0,199.0
7280650,The Patchwork Girl of Oz,Silent film,United States of America,"['Silent film', 'Adventure', ""Children's/Family"", 'Black-and-white', 'Fantasy', ""Children's Fantasy"", 'Indie']",1914.0,5.5,499,0,0,200.0
29891231,September Storm,English Language,United States of America,['Adventure'],1960.0,5.0,209,0,0,200.0
3843878,Outsourced,Hindi Language,United States of America,"['Romantic comedy', 'Indie', 'Workplace Comedy', 'Drama', 'Comedy', 'Romance Film']",2006.0,8.2,11,0,0,193.0
9038322,Attack of the Puppet People,English Language,United States of America,"['Horror', 'Science Fiction', 'B-movie', 'Horror Comedy', 'Black-and-white']",1958.0,5.2,2680,0,0,200.0
19025779,Dorothy Vernon of Haddon Hall,Silent film,United States of America,"['Parody', 'Silent film', 'Black-and-white']",1924.0,6.9,165,0,0,200.0
163775,Percy,English Language,United Kingdom,['Comedy'],1971.0,6.4,2564,0,0,198.0
21819410,Slightly Single in L.A.,English Language,United States of America,"['Romance Film', 'Comedy']",2011.0,4.5,1356,0,0,193.0
13276675,At the Altar,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",1909.0,5.3,166,0,0,196.0
18785848,"Ladro lui, ladra lei",Italian Language,Italy,"['Comedy', 'Black-and-white']",1958.0,6.5,276,0,0,196.0
6611469,The Electric Grandmother,English Language,United States of America,"['Science Fiction', 'Television movie', 'Family-Oriented Adventure', ""Children's/Family""]",1982.0,7.6,594,0,1,200.0
18047386,The Capture of the Green River Killer,English Language,United States of America,"['Crime Fiction', 'Biographical film', 'Drama']",,7.0,1251,0,0,201.0
20518361,The Klan: A Legacy of Hate in America,English Language,United States of America,"['Short Film', 'Documentary']",1982.0,6.7,30,0,1,201.0
2508403,Tongues Untied,English Language,United States of America,"['LGBT', 'Culture & Society', 'Indie', 'Gay Themed', 'Gender Issues', 'Social issues', 'Documentary']",1991.0,7.1,1579,0,0,197.0
6883275,Let's Make Love,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy', 'Musical', 'Musical comedy']",1960.0,6.4,7534,1,2,199.0
7986855,Conrad the Sailor,English Language,United States of America,"['Short Film', 'Family Film', 'Comedy film', 'Animation']",1942.0,6.4,391,0,0,192.0
7504175,Little Nobody,English Language,United States of America,"['Short Film', 'Animation']",1936.0,6.2,117,0,0,198.0
8444243,First Monday in October,English Language,United States of America,"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Political cinema', 'Romantic drama', 'Romance Film', 'Political drama']",1981.0,6.4,1571,1,3,194.0
21977956,Imitation,English Language,Canada,['Thriller'],2007.0,9.3,15,0,0,199.0
11410269,The Oscar,English Language,United States of America,['Drama'],1966.0,5.3,1267,0,1,198.0
21546442,Between Heaven and Hell,English Language,United States of America,"['Action/Adventure', 'Action', 'Drama', 'Film adaptation', 'War film']",1956.0,5.3,30,1,2,199.0
4499305,The Navigator,Silent film,United States of America,"['Silent film', 'Indie', 'Black-and-white', 'Drama', 'Comedy', 'Slapstick']",1924.0,7.6,10128,0,0,196.0
35733178,The Tommy Steele Story,English Language,United Kingdom,"['Biographical film', 'Drama']",1957.0,5.4,101,0,0,193.0
28210781,There Goes My Heart,English Language,United States of America,"['Romance Film', 'Screwball comedy']",1938.0,6.6,637,1,1,196.0
7324665,Cheech & Chong's The Corsican Brothers,English Language,United States of America,"['Parody', 'Cult', 'Stoner film', 'Comedy', 'Adventure']",1984.0,4.6,4198,0,0,200.0
9143742,Top Secret Affair,English Language,United States of America,"['Romance Film', 'Comedy', 'Black-and-white']",1957.0,6.2,538,0,2,196.0
14975616,At Coney Island,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Comedy']",1912.0,5.3,52,0,0,200.0
3032752,Pumping Iron II: The Women,English Language,United States of America,['Documentary'],1985.0,5.9,414,0,0,196.0
26300008,Billy the Kid in Texas,English Language,United States of America,"['Western', 'Comedy']",1940.0,6.2,80,0,0,198.0
906173,Dentist on the Job,English Language,United Kingdom,['Comedy'],1961.0,5.2,303,0,0,196.0
23937475,Fiction,Spanish Language,Spain,['Drama'],2006.0,7.3,7,0,0,196.0
7129779,Polly,English Language,United States of America,"[""Children's/Family"", 'Musical', 'Musical comedy', 'Family Film', 'Television movie']",1989.0,7.8,582,0,0,197.0
29558161,Brenno il nemico di Roma,Italian Language,Italy,['Adventure'],1963.0,5.7,91,0,0,192.0
14187360,The Capture,English Language,United States of America,"['Crime Fiction', 'Crime Drama', 'Black-and-white', 'Action/Adventure', 'Western', 'Drama', 'Hybrid Western']",1950.0,7.9,17767,1,2,201.0
161866,Days of Wine and Roses,English Language,United States of America,"['Addiction Drama', 'Marriage Drama', 'Drama', 'Black-and-white', 'Romantic drama', 'Romance Film']",1962.0,7.8,13088,1,2,200.0
28762270,He Found a Star,English Language,United Kingdom,"['Musical', 'Drama', 'Romance Film']",1941.0,5.1,73,0,0,195.0
18421817,Teddy at the Throttle,Silent film,United States of America,"['Short Film', 'Silent film', 'Comedy-drama', 'Black-and-white']",1917.0,6.7,518,0,0,201.0
6057965,Shoot-Out at Medicine Bend,English Language,United States of America,"['Action/Adventure', 'Western', 'Action', 'Comedy Western']",1957.0,6.5,721,0,0,192.0
16888056,Sita Sings the Blues,English Language,United States of America,"['Indie', 'Computer Animation', 'Animation', 'Musical', 'Drama', 'Romantic drama', 'Romance Film']",2008.0,7.6,4770,0,0,199.0
471755,Doctor Who,English Language,United States of America,"['Science Fiction', 'Sci-Fi Adventure']",1996.0,8.4,37639,0,1,193.0
28376193,The Spanish Sword,English Language,United Kingdom,"['Action', 'Adventure']",1962.0,3.4,40,0,0,192.0
25484964,Shore Leave,Silent film,United States of America,['Comedy film'],1925.0,7.4,104,0,0,193.0
13274691,Navy Blue Days,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white']",1925.0,5.9,73,0,0,194.0
5664582,Sea of Sand,English Language,United Kingdom,['War film'],1958.0,6.7,1041,0,0,200.0
26442677,Master Minds,English Language,United States of America,"['Horror', 'Comedy', 'Horror Comedy']",1949.0,7.6,135,0,0,194.0
12525687,Dead End Drive-In,English Language,Australia,"['Thriller', 'Science Fiction', 'Horror', 'World cinema', 'Action/Adventure', 'Drama', 'Action']",1986.0,5.9,3418,0,0,193.0
74858,The Lady Eve,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']",1941.0,7.7,21696,0,1,201.0
9222642,The Sicilian,Italian Language,United States of America,"['Crime Fiction', 'Drama', 'Action', 'Crime Drama', 'Biopic [feature]']",1987.0,5.4,5106,0,1,200.0
24544387,Worth Winning,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Comedy']",1989.0,5.7,1794,0,1,198.0
500622,Mystic Pizza,English Language,United States of America,"['Romantic comedy', 'Ensemble Film', 'Indie', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film']",1988.0,6.3,29848,0,0,196.0
12997066,Brigitte et Brigitte,French Language,France,"['Comedy', 'Black-and-white']",1966.0,6.5,183,0,0,199.0
15233369,Slumdog Millionaire,Hindi Language,United Kingdom,"['Thriller', 'Crime Fiction', 'Indie', 'Inspirational Drama', 'Coming of age', 'Film adaptation', 'Drama', 'Romantic drama', 'Romance Film']",2008.0,8.0,844540,0,0,194.0
24142180,Code of the Cactus,English Language,United States of America,"['Western', 'Action']",1939.0,6.2,103,0,0,199.0
8780928,Playing the Ponies,English Language,United States of America,"['Short Film', 'Comedy', 'Black-and-white']",1937.0,7.5,503,0,0,197.0
29017054,The Man Without a Body,English Language,United States of America,"['Science Fiction', 'Horror']",1957.0,4.7,328,0,0,200.0
18057333,Beauty for the Asking,English Language,United States of America,"['Drama', 'Black-and-white']",1939.0,6.3,391,0,0,197.0
2544108,The Pilgrim,Silent film,United States of America,"['Silent film', 'Indie', 'Black-and-white', 'Comedy']",1923.0,7.3,5149,0,0,196.0
25829061,A Dangerous Age,English Language,United States of America,['Drama'],1959.0,5.9,42,0,0,
8940771,The Search for Signs of Intelligent Life in the Universe,English Language,United States of America,"['Concert film', 'Satire', 'Comedy']",1991.0,7.5,277,0,5,
1205729,Amar Akbar Anthony,Hindi Language,India,"['Action/Adventure', 'World cinema', 'Musical', 'Comedy', 'Bollywood']",1977.0,4.1,1148,0,0,200.0
5526227,Birds Do It,English Language,United States of America,"[""Children's/Family"", 'Action', 'Comedy', 'Spy']",1966.0,4.7,128,0,1,193.0
6238376,Soigne ta droite,French Language,France,"['Media Satire', 'Comedy', 'World cinema']",1987.0,6.0,700,0,0,
31644556,Television Spy,English Language,United States of America,"['Action', 'Spy']",1939.0,5.5,58,0,0,
31706548,Pacific Rendezvous,English Language,United States of America,"['Mystery', 'Comedy', 'Drama', 'Adventure', 'War film']",1942.0,5.8,189,0,0,196.0
7241443,The Floor Above,English Language,United States of America,"['Silent film', 'Melodrama', 'Indie', 'Black-and-white', 'Mystery', 'Drama']",,4.5,29,0,0,198.0
19343075,Plan 9 from Outer Space,English Language,United States of America,"['Science Fiction', 'Horror', 'Indie', 'Z movie', 'Black-and-white', 'Cult', 'Drama', 'Zombie Film']",1959.0,3.9,38882,0,0,
18765888,"Right Place, Wrong Time",English Language,United States of America,"['Crime Fiction', 'Action/Adventure', 'Action']",2006.0,4.3,75,0,0,199.0
32646371,Hick,English Language,United States of America,"['Drama', 'Comedy']",2011.0,5.5,20016,0,2,200.0
513090,All Dogs Go to Heaven,English Language,United States of America,"['Heaven-Can-Wait Fantasies', 'Adventure', ""Children's/Family"", 'Animation', 'Fantasy', 'Musical', 'Drama', 'Comedy', 'Animated Musical', 'Music', 'Family Film', 'Action', 'Family-Oriented Adventure']",1989.0,6.7,42480,0,0,195.0
12952009,American Tragedy,English Language,United States of America,"['Crime Fiction', 'Drama', 'Docudrama', 'Courtroom Drama']",2000.0,6.3,454,0,0,197.0
1344554,The Fastest Guitar Alive,English Language,United States of America,"['Spy', 'Adventure', 'Historical fiction', 'Musical', 'Action', 'Comedy Western']",1967.0,4.3,459,0,0,198.0
26396356,The Killing Time,English Language,United States of America,"['Thriller', 'Mystery', 'Action', 'Action/Adventure', 'Crime Thriller']",1987.0,5.3,1108,0,0,201.0
18406538,The Blind Princess and the Poet,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Black-and-white']",1911.0,4.8,51,0,0,199.0
17016349,Bloodmoon,English Language,United States of America,"['Thriller', 'Action/Adventure', 'Action', 'Martial Arts Film']",1997.0,4.5,543,0,0,193.0
4362903,Back Roads,English Language,United States of America,"['Romantic comedy', 'Road movie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",1981.0,7.2,26,1,2,200.0
32238844,Van de koele meren des doods,Dutch Language,Netherlands,"['Costume drama', 'Tragedy', 'Melodrama']",1982.0,6.4,494,0,0,198.0
4979871,Billy Bathgate,English Language,United States of America,"['Crime Fiction', 'Gangster Film', 'Period piece', 'Coming of age', 'Film adaptation', 'Drama', 'Crime Thriller']",1991.0,5.9,12215,1,1,193.0
18752221,Samurai Girl,English Language,United States of America,"['Martial Arts Film', 'Drama']",2008.0,6.4,1483,0,0,200.0
26739339,The Son-of-a-Gun,English Language,United States of America,['Western'],1919.0,7.0,37,0,0,199.0
10528336,The Acting Class,English Language,United States of America,['Comedy'],2000.0,8.2,5,0,0,197.0
33521971,Melody in May,English Language,United States of America,"['Short Film', 'Musical']",1936.0,5.6,25,0,0,
6049256,Critters,English Language,United States of America,"['Science Fiction', 'Horror', 'Sci-Fi Horror', 'Creature Film', 'Alien Film', 'Horror Comedy', 'Black comedy']",1986.0,6.1,36168,0,0,200.0
14942228,Another Cinderella Story,English Language,United States of America,"['Romantic comedy', 'Musical', ""Children's"", 'Comedy', 'Romance Film', 'Teen']",2008.0,5.7,29415,0,0,200.0
10274845,Peter Ibbetson,English Language,United States of America,"['Romance Film', 'Drama', 'Black-and-white']",1935.0,6.9,2334,0,1,195.0
29561731,Man on a Ledge,English Language,United States of America,['Thriller'],2012.0,6.6,153300,0,1,199.0
21134123,Blood Freak,English Language,United States of America,"['Science Fiction', 'Horror']",1972.0,6.2,11,0,0,197.0
3255361,Final Cut,English Language,United States of America,"['Thriller', 'Drama', 'Indie']",1998.0,4.5,26,0,0,191.0
23823721,Strange Voices,English Language,United States of America,"['Thriller', 'Drama']",1987.0,6.3,373,0,0,200.0
23143400,My Year Without Sex,English Language,Australia,"['Sex comedy', 'Indie', 'World cinema', 'Drama', 'Comedy', 'Domestic Comedy']",2009.0,5.8,911,0,0,199.0
9956825,Pal Joey,English Language,United States of America,"['Romance Film', 'Musical', 'Drama', 'Comedy']",1957.0,6.6,5498,1,1,196.0
25012124,The Space Children,English Language,United States of America,"['Science Fiction', 'Drama', ""Children's/Family""]",1958.0,4.3,1308,0,0,198.0
11142556,Dutch Girls,English Language,United Kingdom,"['Sports', 'Sex comedy', 'Indie', 'Comedy']",1985.0,5.5,291,0,0,196.0
5819636,The Adventures of Marco Polo,English Language,United States of America,"['Costume drama', 'Period piece', 'Drama', 'Adventure', 'Black-and-white']",1938.0,5.6,1081,0,2,191.0
851800,Air America,English Language,United States of America,"['Adventure', 'Action Comedy', 'Action/Adventure', 'Period piece', 'Comedy', 'War film', 'Action', 'Airplanes and airports']",1990.0,5.8,29049,0,0,
32269409,Nigahen: Nagina Part II,Hindi Language,India,"['Drama', 'World cinema']",1989.0,5.1,366,0,0,200.0
15661703,Pourudu,Telugu language,India,['Action'],2008.0,4.9,119,0,0,193.0
20781824,Jeremy Hardy Gives Good Sex,English Language,United Kingdom,"['Short Film', 'Comedy']",1995.0,5.5,24,0,0,193.0
20053106,Raskolnikow,German Language,Germany,"['Silent film', 'Drama', 'Black-and-white']",1923.0,6.7,324,0,0,
13265275,Mother's Joy,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white']",1923.0,5.7,68,0,0,201.0
2276474,Humongous,English Language,Canada,"['Creature Film', 'Horror', 'Slasher', 'Indie']",1982.0,4.8,2041,0,0,196.0
3152877,Summer Rental,English Language,United States of America,"['Romantic comedy', 'Adventure', 'Screwball comedy', 'Action/Adventure', 'Comedy', 'Romance Film', 'Domestic Comedy']",1985.0,6.2,16750,0,1,200.0
584713,Showdown in Little Tokyo,Japanese Language,United States of America,"['Crime Fiction', 'Thriller', 'Detective fiction', 'Japanese Movies', 'Detective', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Comedy', 'Action Thrillers', 'Action']",1991.0,6.1,19222,0,0,194.0
11254628,Morons from Outer Space,English Language,United Kingdom,"['Parody', 'Science Fiction', 'Indie', 'Comedy']",1985.0,4.5,2024,0,0,196.0
4317070,The Kill-Off,English Language,United States of America,"['Thriller', 'Crime Drama', 'Drama', 'Indie', 'Neo-noir']",1990.0,6.1,201,0,0,200.0
6047844,Bad Medicine,English Language,United States of America,['Comedy'],1985.0,4.6,1387,0,1,194.0
31014465,Salmon Fishing in the Yemen,English Language,United Kingdom,"['Romance Film', 'Drama', 'Comedy']",2011.0,6.8,65259,0,1,189.0
961437,Congo,Swahili Language,United States of America,"['Thriller', 'Horror', 'Adventure', 'Jungle Film', 'Action/Adventure', 'Film adaptation', 'Action']",1995.0,7.0,22,0,0,199.0
6551671,The Killer Shrews,English Language,United States of America,"['Natural horror films', 'Science Fiction', 'Horror', 'Black-and-white', 'Monster']",1959.0,4.1,5245,0,0,194.0
1330774,Thief,English Language,United States of America,"['Thriller', 'Crime Fiction', 'Gangster Film', 'Heist', 'Action/Adventure', 'Crime Thriller', 'Action', 'Neo-noir']",1981.0,7.4,33067,0,2,201.0
10072803,Red Barry,English Language,United States of America,"['Crime Fiction', 'Detective fiction', 'Adventure', 'Detective', 'Black-and-white', 'Mystery', 'Drama', 'Action']",1938.0,6.6,104,0,0,
23490153,The Danger Girl,Silent film,United States of America,"['Short Film', 'Silent film', 'Black-and-white']",1916.0,5.7,177,0,0,200.0
8593082,Crimes of the Heart,English Language,United States of America,"['Black comedy', 'Family Film', 'Family Drama', 'Drama', 'Comedy']",1986.0,6.3,4215,3,4,195.0
12932687,Kolomba Sanniya,Sinhala Language,Sri Lanka,['Comedy'],1976.0,8.8,26,0,0,198.0
34381480,Secondo Ponzio Pilato,Italian Language,Italy,"['Comedy film', 'Drama']",1987.0,6.5,117,0,0,198.0
23690964,Frontier Pony Express,English Language,United States of America,"['Action/Adventure', 'Western']",1939.0,6.1,107,0,0,200.0
2678092,I Married a Monster from Outer Space,English Language,United States of America,"['Thriller', 'Alien Film', 'Science Fiction']",1958.0,6.3,2847,0,0,
11464717,Shanghaied,English Language,United States of America,"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1915.0,6.2,1570,0,0,201.0
3371225,A Very Brady Christmas,English Language,United States of America,"['Family Film', 'Comedy-drama']",1988.0,5.8,1994,0,0,197.0
2480828,Valentine,English Language,United States of America,"['Horror', 'Slasher', 'Teen']",2001.0,6.5,782,0,0,191.0
4048011,Can't Buy Me Love,English Language,United States of America,"['Romantic comedy', 'Sex comedy', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']",1987.0,6.7,38317,0,0,200.0
76631,Will Success Spoil Rock Hunter?,English Language,United States of America,"['Romantic comedy', 'Parody', 'Media Satire', 'Workplace Comedy', 'Comedy', 'Romance Film']",1957.0,7.0,3682,0,1,201.0
685977,Sixteen Candles,English Language,United States of America,"['Romantic comedy', 'Cult', 'Coming of age', 'Comedy', 'Romance Film', 'Teen']",1984.0,7.0,117186,0,1,192.0
10727249,Wild Thing,English Language,United States of America,"['Thriller', 'Action', 'Drama']",1987.0,5.2,650,0,0,196.0
9795148,"Buenas noches, Buenos Aires",Spanish Language,Argentina,"['Musical', 'Comedy']",1964.0,7.0,19,0,0,198.0
7639376,Deadly Eyes,English Language,Canada,"['Natural horror films', 'Horror']",1982.0,4.9,1423,0,0,200.0
2164722,Zoot Suit,English Language,United States of America,"['Crime Fiction', 'Musical', 'Drama', 'Period piece']",1981.0,6.7,1261,0,0,201.0
25934830,Congo Maisie,English Language,United States of America,"['Drama', 'Comedy']",1940.0,6.2,441,0,0,197.0
26008662,Those Calloways,English Language,United States of America,"['Family Film', 'Family Drama', 'Drama', 'Adventure']",1965.0,6.6,758,1,3,199.0
9775949,Hermanos,Spanish Language,Argentina,"['Drama', 'Black-and-white']",1939.0,7.2,48,0,0,
4366275,Lovestruck,Tagalog language,Philippines,"['Romantic comedy', 'World cinema', 'Filipino Movies', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2005.0,6.9,14,0,0,190.0
14836202,Just Gold,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Indie', 'Black-and-white']",1913.0,5.8,18,0,0,195.0
27767751,Your Money or Your Wife,English Language,United Kingdom,['Comedy film'],1962.0,4.6,86,0,0,199.0
12425109,Idol of the Crowds,English Language,United States of America,"['Romance Film', 'Drama', 'Black-and-white']",1937.0,6.0,198,0,0,195.0
3769324,The Furies,English Language,United States of America,"['Action/Adventure', 'Western', 'Drama', 'Film noir']",1950.0,5.4,5156,1,5,200.0
11962392,The Day Will Dawn,English Language,United Kingdom,"['Thriller', 'Action', 'Drama', 'Black-and-white', 'War film']",1942.0,6.1,533,0,0,199.0
3296253,The Comfort of Strangers,English Language,United States of America,"['Thriller', 'World cinema', 'Psychological thriller', 'Erotic thriller', 'Drama', 'Crime Thriller']",1990.0,6.3,5603,1,1,200.0
31029222,El baisano Jalil,Spanish Language,Mexico,"['Comedy film', 'Drama']",1942.0,7.6,114,0,0,196.0
972234,Blue Desert,English Language,United States of America,"['Thriller', 'Action Thrillers', 'Indie', 'Psychological thriller', 'Action/Adventure', 'Crime Thriller', 'Action']",1991.0,5.3,595,0,0,193.0
20535383,The Big One: The Great Los Angeles Earthquake,English Language,United States of America,"['Disaster', 'Drama']",1990.0,5.9,675,0,0,196.0
12817161,Mooching Through Georgia,English Language,United States of America,"['Short Film', 'Comedy', 'Slapstick']",1939.0,6.4,156,0,0,201.0
30812255,Dog's Best Friend,English Language,United States of America,"['Family Film', 'Fantasy', 'Comedy film']",1997.0,7.2,7,1,1,199.0
23881223,Call of the Yukon,English Language,United States of America,"['Thriller', 'Horror', 'Adventure', 'Black-and-white', 'Action/Adventure', 'Action']",1938.0,5.4,144,0,0,200.0
19559348,Det støver stadig,Danish Language,Denmark,['Comedy'],1962.0,6.3,625,0,0,200.0
18025237,The Oubliette,Silent film,United States of America,"['Short Film', 'Silent film', 'Drama', 'Black-and-white']",1914.0,4.9,64,0,0,201.0
4762435,Orchestra Wives,English Language,United States of America,"['Backstage Musical', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Musical Drama']",1942.0,6.8,1044,0,0,200.0
11932765,The Courtship of Eddie's Father,English Language,United States of America,"['Romantic comedy', 'Romance Film', 'Family Film', 'Drama', 'Comedy']",1963.0,6.8,2966,1,1,196.0
5206156,The Bonfire of the Vanities,English Language,United States of America,"['Black comedy', 'Satire', 'Drama', 'Comedy']",1990.0,5.6,25304,1,4,199.0
4923204,Orfeu,Portuguese Language,Brazil,"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1999.0,5.5,919,0,0,197.0
73392,Chan Is Missing,Standard Cantonese,United States of America,"['Crime Fiction', 'Detective fiction', 'Buddy film', 'Indie', 'Detective', 'Comedy-drama', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Comedy', 'Action']",1982.0,7.0,1466,0,0,193.0
13279017,The Curtain Pole,Silent film,United States of America,"['Short Film', 'Silent film', 'Comedy', 'Black-and-white', 'Indie']",1909.0,5.6,330,0,0,191.0
28904914,El Infierno,Spanish Language,Mexico,"['Crime Fiction', 'Political satire', 'Comedy']",2010.0,7.5,6,0,0,191.0
7190451,Where Love Has Gone,English Language,United States of America,"['Crime Fiction', 'Romantic drama', 'Romance Film', 'Drama', 'Courtroom Drama']",1964.0,6.1,1601,2,2,197.0
21785792,Verboten!,English Language,United States of America,"['Romance Film', 'Drama', 'War film']",1959.0,6.7,948,0,0,192.0
946305,What About Bob?,English Language,United States of America,['Comedy'],1991.0,7.0,70303,1,1,193.0
13903165,Bananaz,English Language,United Kingdom,"['Music', 'Hip hop movies', 'Rockumentary', 'Animation']",2008.0,7.4,355,0,1,197.0
31699282,Dead Awake,English Language,United States of America,"['Thriller', 'Indie', 'Supernatural', 'Mystery', 'Fantasy', 'Drama', 'Romantic drama', 'Romance Film']",2010.0,4.5,1457,0,0,199.0
3178385,Forbidden World,English Language,United States of America,"['Science Fiction', 'Horror', 'Sci-Fi Horror']",1982.0,5.1,5484,0,0,196.0
18871379,Turn Back the Clock,English Language,United States of America,['Black-and-white'],1933.0,6.3,91,0,0,196.0
962431,Midway,English Language,United States of America,"['Action/Adventure', 'Action', 'Drama', 'War film']",1976.0,6.6,41,2,4,194.0
11923262,Brain Dead,English Language,United States of America,"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Action/Adventure', 'Drama', 'Action']",1990.0,5.9,4837,1,1,195.0
16054110,Mere Baap Pehle Aap,Hindi Language,India,"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Bollywood']",2008.0,5.4,2302,0,0,198.0
885776,The Cable Guy,French Language,United States of America,"['Thriller', 'Media Satire', 'Comedy-drama', 'Cult', 'Satire', 'Drama', 'Comedy', 'Black comedy']",1996.0,3.5,70,0,2,195.0
1439597,Doug's 1st Movie,English Language,United States of America,"[""Children's/Family"", ""Children's"", 'Comedy', 'Teen', 'Animation']",1999.0,4.9,3338,0,0,195.0
5566170,A Son of His Father,English Language,United States of America,"['Western', 'Black-and-white']",1925.0,4.7,24,0,0,196.0
6967547,Tarzan in Manhattan,English Language,United States of America,"['Action/Adventure', 'Thriller', 'Action', 'Drama', 'Adventure']",1989.0,4.1,490,0,1,191.0
18942674,Night Terrors,English Language,United States of America,['Horror'],1993.0,8.7,35,0,0,200.0
1160412,Rambo III,English Language,United States of America,"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action', 'War film']",1988.0,5.8,132269,0,2,201.0
24355525,Zone Troopers,English Language,United States of America,"['Cult', 'Science Fiction', 'Indie', 'War film']",1985.0,5.2,1664,0,0,200.0
3667704,The Force,English Language,United States of America,"['Thriller', 'Drama']",1994.0,6.6,8,0,0,200.0
